gc.id	chrom	start	end	strand	assembly
GRCh38:chr11:+:67076926:67076926	chr11	67076926	67076926	+	:assembly/GRCh38
GRCh38:chr11:+:67789138:67789138	chr11	67789138	67789138	+	:assembly/GRCh38
GRCh38:chr11:+:68682346:68682346	chr11	68682346	68682346	+	:assembly/GRCh38
GRCh38:chr11:+:85437078:85437078	chr11	85437078	85437078	+	:assembly/GRCh38
GRCh38:chr11:+:88911696:88911696	chr11	88911696	88911696	+	:assembly/GRCh38
GRCh38:chr11:+:89420607:89420607	chr11	89420607	89420607	+	:assembly/GRCh38
GRCh38:chr11:+:95564259:95564259	chr11	95564259	95564259	+	:assembly/GRCh38
GRCh38:chr11:+:95712897:95712897	chr11	95712897	95712897	+	:assembly/GRCh38
GRCh38:chr11:+:107422570:107422570	chr11	107422570	107422570	+	:assembly/GRCh38
GRCh38:chr11:+:111745756:111745756	chr11	111745756	111745756	+	:assembly/GRCh38
GRCh38:chr11:+:119182355:119182355	chr11	119182355	119182355	+	:assembly/GRCh38
GRCh38:chr11:+:123886307:123886307	chr11	123886307	123886307	+	:assembly/GRCh38
GRCh38:chr11:+:123887164:123887164	chr11	123887164	123887164	+	:assembly/GRCh38
GRCh38:chr11:+:124095986:124095986	chr11	124095986	124095986	+	:assembly/GRCh38
GRCh38:chr11:+:124310935:124310935	chr11	124310935	124310935	+	:assembly/GRCh38
GRCh38:chr12:+:1992116:1992116	chr12	1992116	1992116	+	:assembly/GRCh38
GRCh38:chr12:+:2027566:2027566	chr12	2027566	2027566	+	:assembly/GRCh38
GRCh38:chr12:+:2702414:2702414	chr12	2702414	2702414	+	:assembly/GRCh38
GRCh38:chr12:+:5941684:5941684	chr12	5941684	5941684	+	:assembly/GRCh38
GRCh38:chr12:+:6155984:6155984	chr12	6155984	6155984	+	:assembly/GRCh38
GRCh38:chr12:+:6172202:6172202	chr12	6172202	6172202	+	:assembly/GRCh38
GRCh38:chr12:+:7361645:7361645	chr12	7361645	7361645	+	:assembly/GRCh38
GRCh38:chr12:+:12483764:12483764	chr12	12483764	12483764	+	:assembly/GRCh38
GRCh38:chr12:+:18841115:18841115	chr12	18841115	18841115	+	:assembly/GRCh38
GRCh38:chr12:+:21690035:21690035	chr12	21690035	21690035	+	:assembly/GRCh38
GRCh38:chr12:+:27077409:27077409	chr12	27077409	27077409	+	:assembly/GRCh38
GRCh38:chr12:+:43833836:43833836	chr12	43833836	43833836	+	:assembly/GRCh38
GRCh38:chr12:+:49433652:49433652	chr12	49433652	49433652	+	:assembly/GRCh38
GRCh38:chr12:+:51117078:51117078	chr12	51117078	51117078	+	:assembly/GRCh38
GRCh38:chr12:+:54350180:54350180	chr12	54350180	54350180	+	:assembly/GRCh38
GRCh38:chr12:+:72666748:72666748	chr12	72666748	72666748	+	:assembly/GRCh38
GRCh38:chr12:+:81101887:81101887	chr12	81101887	81101887	+	:assembly/GRCh38
GRCh38:chr12:+:100444984:100444984	chr12	100444984	100444984	+	:assembly/GRCh38
GRCh38:chr12:+:104335468:104335468	chr12	104335468	104335468	+	:assembly/GRCh38
GRCh38:chr12:+:109692053:109692053	chr12	109692053	109692053	+	:assembly/GRCh38
GRCh38:chr12:+:110252541:110252541	chr12	110252541	110252541	+	:assembly/GRCh38
GRCh38:chr12:+:113596866:113596866	chr12	113596866	113596866	+	:assembly/GRCh38
GRCh38:chr12:+:113600940:113600940	chr12	113600940	113600940	+	:assembly/GRCh38
GRCh38:chr12:+:121454148:121454148	chr12	121454148	121454148	+	:assembly/GRCh38
GRCh38:chr12:+:122684753:122684753	chr12	122684753	122684753	+	:assembly/GRCh38
GRCh38:chr12:+:124832428:124832428	chr12	124832428	124832428	+	:assembly/GRCh38
GRCh38:chr12:+:133310991:133310991	chr12	133310991	133310991	+	:assembly/GRCh38
GRCh38:chr13:+:24415590:24415590	chr13	24415590	24415590	+	:assembly/GRCh38
GRCh38:chr13:+:24890275:24890275	chr13	24890275	24890275	+	:assembly/GRCh38
GRCh38:chr13:+:25000617:25000617	chr13	25000617	25000617	+	:assembly/GRCh38
GRCh38:chr13:+:25671786:25671786	chr13	25671786	25671786	+	:assembly/GRCh38
GRCh38:chr13:+:28367805:28367805	chr13	28367805	28367805	+	:assembly/GRCh38
GRCh38:chr13:+:37679268:37679268	chr13	37679268	37679268	+	:assembly/GRCh38
GRCh38:chr13:+:39425118:39425118	chr13	39425118	39425118	+	:assembly/GRCh38
GRCh38:chr13:+:44411421:44411421	chr13	44411421	44411421	+	:assembly/GRCh38
GRCh38:chr13:+:50306528:50306528	chr13	50306528	50306528	+	:assembly/GRCh38
GRCh38:chr13:+:52313253:52313253	chr13	52313253	52313253	+	:assembly/GRCh38
GRCh38:chr13:+:53624745:53624745	chr13	53624745	53624745	+	:assembly/GRCh38
GRCh38:chr13:+:96239805:96239805	chr13	96239805	96239805	+	:assembly/GRCh38
GRCh38:chr13:+:103528002:103528002	chr13	103528002	103528002	+	:assembly/GRCh38
GRCh38:chr13:+:109779779:109779779	chr13	109779779	109779779	+	:assembly/GRCh38
GRCh38:chr13:+:110818594:110818594	chr13	110818594	110818594	+	:assembly/GRCh38
GRCh38:chr13:+:113772771:113772771	chr13	113772771	113772771	+	:assembly/GRCh38
GRCh38:chr14:+:20444012:20444012	chr14	20444012	20444012	+	:assembly/GRCh38
GRCh38:chr14:+:20586152:20586152	chr14	20586152	20586152	+	:assembly/GRCh38
GRCh38:chr14:+:23352566:23352566	chr14	23352566	23352566	+	:assembly/GRCh38
GRCh38:chr14:+:23352575:23352575	chr14	23352575	23352575	+	:assembly/GRCh38
GRCh38:chr14:+:24803710:24803710	chr14	24803710	24803710	+	:assembly/GRCh38
GRCh38:chr14:+:24885139:24885139	chr14	24885139	24885139	+	:assembly/GRCh38
GRCh38:chr14:+:33015531:33015531	chr14	33015531	33015531	+	:assembly/GRCh38
GRCh38:chr14:+:34269380:34269380	chr14	34269380	34269380	+	:assembly/GRCh38
GRCh38:chr14:+:52485947:52485947	chr14	52485947	52485947	+	:assembly/GRCh38
GRCh38:chr14:+:60951781:60951781	chr14	60951781	60951781	+	:assembly/GRCh38
GRCh38:chr14:+:64444631:64444631	chr14	64444631	64444631	+	:assembly/GRCh38
GRCh38:chr14:+:65016786:65016786	chr14	65016786	65016786	+	:assembly/GRCh38
GRCh38:chr14:+:69795184:69795184	chr14	69795184	69795184	+	:assembly/GRCh38
GRCh38:chr14:+:73421186:73421186	chr14	73421186	73421186	+	:assembly/GRCh38
GRCh38:chr14:+:75570664:75570664	chr14	75570664	75570664	+	:assembly/GRCh38
GRCh38:chr14:+:75746805:75746805	chr14	75746805	75746805	+	:assembly/GRCh38
GRCh38:chr14:+:77843814:77843814	chr14	77843814	77843814	+	:assembly/GRCh38
GRCh38:chr14:+:77844869:77844869	chr14	77844869	77844869	+	:assembly/GRCh38
GRCh38:chr14:+:77845121:77845121	chr14	77845121	77845121	+	:assembly/GRCh38
GRCh38:chr14:+:81575005:81575005	chr14	81575005	81575005	+	:assembly/GRCh38
GRCh38:chr14:+:81609877:81609877	chr14	81609877	81609877	+	:assembly/GRCh38
GRCh38:chr14:+:86087875:86087875	chr14	86087875	86087875	+	:assembly/GRCh38
GRCh38:chr14:+:94844843:94844843	chr14	94844843	94844843	+	:assembly/GRCh38
GRCh38:chr14:+:95906321:95906321	chr14	95906321	95906321	+	:assembly/GRCh38
GRCh38:chr14:+:99641754:99641754	chr14	99641754	99641754	+	:assembly/GRCh38
GRCh38:chr14:+:105405599:105405599	chr14	105405599	105405599	+	:assembly/GRCh38
GRCh38:chr14:+:105406238:105406238	chr14	105406238	105406238	+	:assembly/GRCh38
GRCh38:chr14:+:105411700:105411700	chr14	105411700	105411700	+	:assembly/GRCh38
GRCh38:chr14:+:105411781:105411781	chr14	105411781	105411781	+	:assembly/GRCh38
GRCh38:chr14:+:105412066:105412066	chr14	105412066	105412066	+	:assembly/GRCh38
GRCh38:chr15:+:27188418:27188418	chr15	27188418	27188418	+	:assembly/GRCh38
GRCh38:chr15:+:27765226:27765226	chr15	27765226	27765226	+	:assembly/GRCh38
GRCh38:chr15:+:38988815:38988815	chr15	38988815	38988815	+	:assembly/GRCh38
GRCh38:chr15:+:40581543:40581543	chr15	40581543	40581543	+	:assembly/GRCh38
GRCh38:chr15:+:40916681:40916681	chr15	40916681	40916681	+	:assembly/GRCh38
GRCh38:chr15:+:43029240:43029240	chr15	43029240	43029240	+	:assembly/GRCh38
GRCh38:chr15:+:43622072:43622072	chr15	43622072	43622072	+	:assembly/GRCh38
GRCh38:chr15:+:60758914:60758914	chr15	60758914	60758914	+	:assembly/GRCh38
GRCh38:chr15:+:65471352:65471352	chr15	65471352	65471352	+	:assembly/GRCh38
GRCh38:chr15:+:69339813:69339813	chr15	69339813	69339813	+	:assembly/GRCh38
GRCh38:chr15:+:72858938:72858938	chr15	72858938	72858938	+	:assembly/GRCh38
GRCh38:chr15:+:74328116:74328116	chr15	74328116	74328116	+	:assembly/GRCh38
GRCh38:chr15:+:77067396:77067396	chr15	77067396	77067396	+	:assembly/GRCh38
GRCh38:chr15:+:83686964:83686964	chr15	83686964	83686964	+	:assembly/GRCh38
GRCh38:chr15:+:89415247:89415247	chr15	89415247	89415247	+	:assembly/GRCh38
GRCh38:chr16:+:319511:319511	chr16	319511	319511	+	:assembly/GRCh38
GRCh38:chr16:+:334685:334685	chr16	334685	334685	+	:assembly/GRCh38
GRCh38:chr16:+:683682:683682	chr16	683682	683682	+	:assembly/GRCh38
GRCh38:chr16:+:1552761:1552761	chr16	1552761	1552761	+	:assembly/GRCh38
GRCh38:chr16:+:2161704:2161704	chr16	2161704	2161704	+	:assembly/GRCh38
GRCh38:chr16:+:2979797:2979797	chr16	2979797	2979797	+	:assembly/GRCh38
GRCh38:chr16:+:3433658:3433658	chr16	3433658	3433658	+	:assembly/GRCh38
GRCh38:chr16:+:15166842:15166842	chr16	15166842	15166842	+	:assembly/GRCh38
GRCh38:chr16:+:15818842:15818842	chr16	15818842	15818842	+	:assembly/GRCh38
GRCh38:chr16:+:20975329:20975329	chr16	20975329	20975329	+	:assembly/GRCh38
GRCh38:chr16:+:24919354:24919354	chr16	24919354	24919354	+	:assembly/GRCh38
GRCh38:chr16:+:29675855:29675855	chr16	29675855	29675855	+	:assembly/GRCh38
GRCh38:chr16:+:30735348:30735348	chr16	30735348	30735348	+	:assembly/GRCh38
GRCh38:chr16:+:31282368:31282368	chr16	31282368	31282368	+	:assembly/GRCh38
GRCh38:chr16:+:48130781:48130781	chr16	48130781	48130781	+	:assembly/GRCh38
GRCh38:chr16:+:55562452:55562452	chr16	55562452	55562452	+	:assembly/GRCh38
GRCh38:chr16:+:56473645:56473645	chr16	56473645	56473645	+	:assembly/GRCh38
GRCh38:chr16:+:58231621:58231621	chr16	58231621	58231621	+	:assembly/GRCh38
GRCh38:chr16:+:67227020:67227020	chr16	67227020	67227020	+	:assembly/GRCh38
GRCh38:chr16:+:67268371:67268371	chr16	67268371	67268371	+	:assembly/GRCh38
GRCh38:chr16:+:70501344:70501344	chr16	70501344	70501344	+	:assembly/GRCh38
GRCh38:chr16:+:70993642:70993642	chr16	70993642	70993642	+	:assembly/GRCh38
GRCh38:chr16:+:75563447:75563447	chr16	75563447	75563447	+	:assembly/GRCh38
GRCh38:chr16:+:75646418:75646418	chr16	75646418	75646418	+	:assembly/GRCh38
GRCh38:chr16:+:78198149:78198149	chr16	78198149	78198149	+	:assembly/GRCh38
GRCh38:chr16:+:81232294:81232294	chr16	81232294	81232294	+	:assembly/GRCh38
GRCh38:chr16:+:83636135:83636135	chr16	83636135	83636135	+	:assembly/GRCh38
GRCh38:chr16:+:84209864:84209864	chr16	84209864	84209864	+	:assembly/GRCh38
GRCh38:chr16:+:84906098:84906098	chr16	84906098	84906098	+	:assembly/GRCh38
GRCh38:chr16:+:87782322:87782322	chr16	87782322	87782322	+	:assembly/GRCh38
GRCh38:chr16:+:88884431:88884431	chr16	88884431	88884431	+	:assembly/GRCh38
GRCh38:chr16:+:89836323:89836323	chr16	89836323	89836323	+	:assembly/GRCh38
GRCh38:chr16:+:89866043:89866043	chr16	89866043	89866043	+	:assembly/GRCh38
GRCh38:chr17:+:5058808:5058808	chr17	5058808	5058808	+	:assembly/GRCh38
GRCh38:chr17:+:6515454:6515454	chr17	6515454	6515454	+	:assembly/GRCh38
GRCh38:chr17:+:7579485:7579485	chr17	7579485	7579485	+	:assembly/GRCh38
GRCh38:chr17:+:8413233:8413233	chr17	8413233	8413233	+	:assembly/GRCh38
GRCh38:chr17:+:10265727:10265727	chr17	10265727	10265727	+	:assembly/GRCh38
GRCh38:chr17:+:25909815:25909815	chr17	25909815	25909815	+	:assembly/GRCh38
GRCh38:chr17:+:27043980:27043980	chr17	27043980	27043980	+	:assembly/GRCh38
GRCh38:chr17:+:27283256:27283256	chr17	27283256	27283256	+	:assembly/GRCh38
GRCh38:chr17:+:40832380:40832380	chr17	40832380	40832380	+	:assembly/GRCh38
GRCh38:chr17:+:41738823:41738823	chr17	41738823	41738823	+	:assembly/GRCh38
GRCh38:chr17:+:56332327:56332327	chr17	56332327	56332327	+	:assembly/GRCh38
GRCh38:chr17:+:60813682:60813682	chr17	60813682	60813682	+	:assembly/GRCh38
GRCh38:chr17:+:64216725:64216725	chr17	64216725	64216725	+	:assembly/GRCh38
GRCh38:chr17:+:72848279:72848279	chr17	72848279	72848279	+	:assembly/GRCh38
GRCh38:chr17:+:74008139:74008139	chr17	74008139	74008139	+	:assembly/GRCh38
GRCh38:chr17:+:74287594:74287594	chr17	74287594	74287594	+	:assembly/GRCh38
GRCh38:chr17:+:78182133:78182133	chr17	78182133	78182133	+	:assembly/GRCh38
GRCh38:chr17:+:79095707:79095707	chr17	79095707	79095707	+	:assembly/GRCh38
GRCh38:chr17:+:79193736:79193736	chr17	79193736	79193736	+	:assembly/GRCh38
GRCh38:chr17:+:79423369:79423369	chr17	79423369	79423369	+	:assembly/GRCh38
GRCh38:chr17:+:79668602:79668602	chr17	79668602	79668602	+	:assembly/GRCh38
GRCh38:chr18:+:6912104:6912104	chr18	6912104	6912104	+	:assembly/GRCh38
GRCh38:chr18:+:14105544:14105544	chr18	14105544	14105544	+	:assembly/GRCh38
GRCh38:chr18:+:24497190:24497190	chr18	24497190	24497190	+	:assembly/GRCh38
GRCh38:chr18:+:28720147:28720147	chr18	28720147	28720147	+	:assembly/GRCh38
GRCh38:chr18:+:43462397:43462397	chr18	43462397	43462397	+	:assembly/GRCh38
GRCh38:chr18:+:54385348:54385348	chr18	54385348	54385348	+	:assembly/GRCh38
GRCh38:chr18:+:61387277:61387277	chr18	61387277	61387277	+	:assembly/GRCh38
GRCh38:chr18:+:61388140:61388140	chr18	61388140	61388140	+	:assembly/GRCh38
GRCh38:chr18:+:61569117:61569117	chr18	61569117	61569117	+	:assembly/GRCh38
GRCh38:chr18:+:64235895:64235895	chr18	64235895	64235895	+	:assembly/GRCh38
GRCh38:chr18:+:77703344:77703344	chr18	77703344	77703344	+	:assembly/GRCh38
GRCh38:chr18:+:77918382:77918382	chr18	77918382	77918382	+	:assembly/GRCh38
GRCh38:chr19:+:868115:868115	chr19	868115	868115	+	:assembly/GRCh38
GRCh38:chr19:+:1218483:1218483	chr19	1218483	1218483	+	:assembly/GRCh38
GRCh38:chr19:+:1805452:1805452	chr19	1805452	1805452	+	:assembly/GRCh38
GRCh38:chr19:+:2757393:2757393	chr19	2757393	2757393	+	:assembly/GRCh38
GRCh38:chr19:+:3771537:3771537	chr19	3771537	3771537	+	:assembly/GRCh38
GRCh38:chr19:+:3959362:3959362	chr19	3959362	3959362	+	:assembly/GRCh38
GRCh38:chr19:+:4054614:4054614	chr19	4054614	4054614	+	:assembly/GRCh38
GRCh38:chr19:+:4550835:4550835	chr19	4550835	4550835	+	:assembly/GRCh38
GRCh38:chr19:+:6897464:6897464	chr19	6897464	6897464	+	:assembly/GRCh38
GRCh38:chr19:+:7677541:7677541	chr19	7677541	7677541	+	:assembly/GRCh38
GRCh38:chr19:+:8467006:8467006	chr19	8467006	8467006	+	:assembly/GRCh38
GRCh38:chr19:+:9061111:9061111	chr19	9061111	9061111	+	:assembly/GRCh38
GRCh38:chr19:+:9068670:9068670	chr19	9068670	9068670	+	:assembly/GRCh38
GRCh38:chr19:+:9073888:9073888	chr19	9073888	9073888	+	:assembly/GRCh38
GRCh38:chr19:+:9084401:9084401	chr19	9084401	9084401	+	:assembly/GRCh38
GRCh38:chr19:+:9090784:9090784	chr19	9090784	9090784	+	:assembly/GRCh38
GRCh38:chr19:+:9225973:9225973	chr19	9225973	9225973	+	:assembly/GRCh38
GRCh38:chr19:+:9492370:9492370	chr19	9492370	9492370	+	:assembly/GRCh38
GRCh38:chr19:+:11319636:11319636	chr19	11319636	11319636	+	:assembly/GRCh38
GRCh38:chr19:+:12903437:12903437	chr19	12903437	12903437	+	:assembly/GRCh38
GRCh38:chr19:+:13318129:13318129	chr19	13318129	13318129	+	:assembly/GRCh38
GRCh38:chr19:+:14153272:14153272	chr19	14153272	14153272	+	:assembly/GRCh38
GRCh38:chr19:+:14578707:14578707	chr19	14578707	14578707	+	:assembly/GRCh38
GRCh38:chr19:+:15852872:15852872	chr19	15852872	15852872	+	:assembly/GRCh38
GRCh38:chr19:+:17001127:17001127	chr19	17001127	17001127	+	:assembly/GRCh38
GRCh38:chr19:+:17160720:17160720	chr19	17160720	17160720	+	:assembly/GRCh38
GRCh38:chr19:+:17316782:17316782	chr19	17316782	17316782	+	:assembly/GRCh38
GRCh38:chr19:+:17361108:17361108	chr19	17361108	17361108	+	:assembly/GRCh38
GRCh38:chr19:+:18170754:18170754	chr19	18170754	18170754	+	:assembly/GRCh38
GRCh38:chr19:+:35510304:35510304	chr19	35510304	35510304	+	:assembly/GRCh38
GRCh38:chr19:+:36018184:36018184	chr19	36018184	36018184	+	:assembly/GRCh38
GRCh38:chr19:+:36349629:36349629	chr19	36349629	36349629	+	:assembly/GRCh38
GRCh38:chr19:+:38160760:38160760	chr19	38160760	38160760	+	:assembly/GRCh38
GRCh38:chr19:+:39949671:39949671	chr19	39949671	39949671	+	:assembly/GRCh38
GRCh38:chr19:+:40873698:40873698	chr19	40873698	40873698	+	:assembly/GRCh38
GRCh38:chr19:+:43258649:43258649	chr19	43258649	43258649	+	:assembly/GRCh38
GRCh38:chr19:+:43258650:43258650	chr19	43258650	43258650	+	:assembly/GRCh38
GRCh38:chr19:+:45656425:45656425	chr19	45656425	45656425	+	:assembly/GRCh38
GRCh38:chr19:+:46915091:46915091	chr19	46915091	46915091	+	:assembly/GRCh38
GRCh38:chr19:+:48806981:48806981	chr19	48806981	48806981	+	:assembly/GRCh38
GRCh38:chr19:+:50795647:50795647	chr19	50795647	50795647	+	:assembly/GRCh38
GRCh38:chr19:+:50926126:50926126	chr19	50926126	50926126	+	:assembly/GRCh38
GRCh38:chr19:+:51602150:51602150	chr19	51602150	51602150	+	:assembly/GRCh38
GRCh38:chr19:+:52000672:52000672	chr19	52000672	52000672	+	:assembly/GRCh38
GRCh38:chr19:+:52004743:52004743	chr19	52004743	52004743	+	:assembly/GRCh38
GRCh38:chr19:+:52249947:52249947	chr19	52249947	52249947	+	:assembly/GRCh38
GRCh38:chr19:+:53644678:53644678	chr19	53644678	53644678	+	:assembly/GRCh38
GRCh38:chr19:+:55144100:55144100	chr19	55144100	55144100	+	:assembly/GRCh38
GRCh38:chr19:+:55174498:55174498	chr19	55174498	55174498	+	:assembly/GRCh38
GRCh38:chr19:+:55333115:55333115	chr19	55333115	55333115	+	:assembly/GRCh38
GRCh38:chr19:+:56549510:56549510	chr19	56549510	56549510	+	:assembly/GRCh38
GRCh38:chr19:+:56733425:56733425	chr19	56733425	56733425	+	:assembly/GRCh38
GRCh38:chr2:+:1204796:1204796	chr2	1204796	1204796	+	:assembly/GRCh38
GRCh38:chr2:+:1500393:1500393	chr2	1500393	1500393	+	:assembly/GRCh38
GRCh38:chr2:+:11809819:11809819	chr2	11809819	11809819	+	:assembly/GRCh38
GRCh38:chr2:+:15679346:15679346	chr2	15679346	15679346	+	:assembly/GRCh38
GRCh38:chr2:+:27596143:27596143	chr2	27596143	27596143	+	:assembly/GRCh38
GRCh38:chr2:+:27721162:27721162	chr2	27721162	27721162	+	:assembly/GRCh38
GRCh38:chr2:+:28814033:28814033	chr2	28814033	28814033	+	:assembly/GRCh38
GRCh38:chr2:+:29416481:29416481	chr2	29416481	29416481	+	:assembly/GRCh38
GRCh38:chr2:+:37234289:37234289	chr2	37234289	37234289	+	:assembly/GRCh38
GRCh38:chr2:+:55536161:55536161	chr2	55536161	55536161	+	:assembly/GRCh38
GRCh38:chr2:+:61528586:61528586	chr2	61528586	61528586	+	:assembly/GRCh38
GRCh38:chr2:+:68692035:68692035	chr2	68692035	68692035	+	:assembly/GRCh38
GRCh38:chr2:+:73496067:73496067	chr2	73496067	73496067	+	:assembly/GRCh38
GRCh38:chr2:+:88425806:88425806	chr2	88425806	88425806	+	:assembly/GRCh38
GRCh38:chr2:+:95540553:95540553	chr2	95540553	95540553	+	:assembly/GRCh38
GRCh38:chr2:+:112922670:112922670	chr2	112922670	112922670	+	:assembly/GRCh38
GRCh38:chr2:+:120643390:120643390	chr2	120643390	120643390	+	:assembly/GRCh38
GRCh38:chr2:+:122125239:122125239	chr2	122125239	122125239	+	:assembly/GRCh38
GRCh38:chr2:+:135743719:135743719	chr2	135743719	135743719	+	:assembly/GRCh38
GRCh38:chr2:+:141113922:141113922	chr2	141113922	141113922	+	:assembly/GRCh38
GRCh38:chr2:+:141232881:141232881	chr2	141232881	141232881	+	:assembly/GRCh38
GRCh38:chr2:+:167141109:167141109	chr2	167141109	167141109	+	:assembly/GRCh38
GRCh38:chr2:+:170147502:170147502	chr2	170147502	170147502	+	:assembly/GRCh38
GRCh38:chr2:+:171056718:171056718	chr2	171056718	171056718	+	:assembly/GRCh38
GRCh38:chr2:+:179325735:179325735	chr2	179325735	179325735	+	:assembly/GRCh38
GRCh38:chr2:+:179429959:179429959	chr2	179429959	179429959	+	:assembly/GRCh38
GRCh38:chr2:+:179616052:179616052	chr2	179616052	179616052	+	:assembly/GRCh38
GRCh38:chr2:+:182322476:182322476	chr2	182322476	182322476	+	:assembly/GRCh38
GRCh38:chr2:+:185801170:185801170	chr2	185801170	185801170	+	:assembly/GRCh38
GRCh38:chr2:+:191745844:191745844	chr2	191745844	191745844	+	:assembly/GRCh38
GRCh38:chr2:+:198571709:198571709	chr2	198571709	198571709	+	:assembly/GRCh38
GRCh38:chr2:+:205986331:205986331	chr2	205986331	205986331	+	:assembly/GRCh38
GRCh38:chr2:+:220327089:220327089	chr2	220327089	220327089	+	:assembly/GRCh38
GRCh38:chr2:+:220500053:220500053	chr2	220500053	220500053	+	:assembly/GRCh38
GRCh38:chr2:+:231742187:231742187	chr2	231742187	231742187	+	:assembly/GRCh38
GRCh38:chr2:+:234758409:234758409	chr2	234758409	234758409	+	:assembly/GRCh38
GRCh38:chr2:+:234854629:234854629	chr2	234854629	234854629	+	:assembly/GRCh38
GRCh38:chr2:+:240033338:240033338	chr2	240033338	240033338	+	:assembly/GRCh38
GRCh38:chr2:+:242128064:242128064	chr2	242128064	242128064	+	:assembly/GRCh38
GRCh38:chr2:+:242626182:242626182	chr2	242626182	242626182	+	:assembly/GRCh38
GRCh38:chr2:+:242626183:242626183	chr2	242626183	242626183	+	:assembly/GRCh38
GRCh38:chr20:+:2517301:2517301	chr20	2517301	2517301	+	:assembly/GRCh38
GRCh38:chr20:+:5548167:5548167	chr20	5548167	5548167	+	:assembly/GRCh38
GRCh38:chr20:+:8862320:8862320	chr20	8862320	8862320	+	:assembly/GRCh38
GRCh38:chr20:+:23546639:23546639	chr20	23546639	23546639	+	:assembly/GRCh38
GRCh38:chr20:+:23584316:23584316	chr20	23584316	23584316	+	:assembly/GRCh38
GRCh38:chr20:+:33567193:33567193	chr20	33567193	33567193	+	:assembly/GRCh38
GRCh38:chr20:+:35060850:35060850	chr20	35060850	35060850	+	:assembly/GRCh38
GRCh38:chr20:+:37555479:37555479	chr20	37555479	37555479	+	:assembly/GRCh38
GRCh38:chr20:+:42194989:42194989	chr20	42194989	42194989	+	:assembly/GRCh38
GRCh38:chr20:+:45353683:45353683	chr20	45353683	45353683	+	:assembly/GRCh38
GRCh38:chr20:+:56099114:56099114	chr20	56099114	56099114	+	:assembly/GRCh38
GRCh38:chr20:+:60348116:60348116	chr20	60348116	60348116	+	:assembly/GRCh38
GRCh38:chr20:+:61050516:61050516	chr20	61050516	61050516	+	:assembly/GRCh38
